"filename", "language", "HTML", "PHP", "JavaScript", "PostCSS", "XML", "JSON", "JSON with Comments", "Markdown", "SCSS", "YAML", "comment", "blank", "total"
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Session\SessionUpdateTimestampHandlerInterface.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 48, 3, 57
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Session\Session_driver.php", "PHP", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 115, 20, 203
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Session\drivers\Session_database_driver.php", "PHP", 0, 232, 0, 0, 0, 0, 0, 0, 0, 0, 175, 65, 472
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Session\drivers\Session_files_driver.php", "PHP", 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 175, 59, 450
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Session\drivers\Session_memcached_driver.php", "PHP", 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 168, 53, 415
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Session\drivers\Session_redis_driver.php", "PHP", 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 195, 57, 477
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Session\drivers\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Session\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Table.php", "PHP", 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 212, 82, 540
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Trackback.php", "PHP", 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 219, 80, 558
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Typography.php", "PHP", 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 199, 60, 426
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Unit_test.php", "PHP", 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 186, 53, 408
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Upload.php", "PHP", 0, 623, 0, 0, 0, 0, 0, 0, 0, 0, 527, 178, 1328
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\User_agent.php", "PHP", 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 294, 97, 683
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Xmlrpc.php", "PHP", 0, 961, 0, 0, 0, 0, 0, 0, 0, 0, 712, 249, 1922
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Xmlrpcs.php", "PHP", 0, 335, 0, 0, 0, 0, 0, 0, 0, 0, 186, 100, 621
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\Zip.php", "PHP", 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 223, 63, 535
"c:\xampp\htdocs\ugbusiness\ugbusiness\system\libraries\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\css\styles.css", "PostCSS", 0, 0, 0, 8063, 0, 0, 0, 0, 0, 0, 170, 2161, 10394
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\js\core.bundle.js", "JavaScript", 0, 0, 487, 0, 0, 0, 0, 0, 0, 0, 335, 316, 1138
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\js\datatables\allowed-ip-addresses.js", "JavaScript", 0, 0, 491, 0, 0, 0, 0, 0, 0, 0, 338, 319, 1148
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\js\datatables\current-sessions.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 14, 4, 44
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\js\layouts\demo1.js", "JavaScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 18, 4, 61
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\js\widgets\general.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 14, 4, 44
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\app\default-logo-dark.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\app\default-logo.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\app\mini-logo-circle-dark.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\app\mini-logo-circle-primary-dark.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\app\mini-logo-circle-primary.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\app\mini-logo-circle-success.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\app\mini-logo-circle.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\app\mini-logo-gray-dark.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\app\mini-logo-gray.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\app\mini-logo-primary-dark.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\app\mini-logo-primary.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\app\mini-logo-square-gray-dark.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\app\mini-logo-square-gray.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\app\mini-logo.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\banners\button-dark.svg", "XML", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 1, 34
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\banners\button-red.svg", "XML", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 28
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\airbnb-2.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\amazon-2.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\amazon-dark.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\amazon.svg", "XML", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 20
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\american-express.svg", "XML", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 25
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\android.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\angular.svg", "XML", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\apple-black.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\apple-white.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\atica.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\azure.svg", "XML", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 1, 24
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\beats-electronics.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\bithumb.svg", "XML", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 20
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\bitsane.svg", "XML", 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 1, 147
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\blazor.svg", "XML", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\bookingcom.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\boomerang.svg", "XML", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 1, 102
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\bootstrap.svg", "XML", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\bridgefy.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\btcchina.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\btcexchange.svg", "XML", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\casual-hookups.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\chrome.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\cloud-one.svg", "XML", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 1, 26
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\clusterhq.svg", "XML", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 1, 34
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\codeigniter.svg", "XML", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\coinhodler.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\coinranking.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\css.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\datatables.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\discord.svg", "XML", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\discover.svg", "XML", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\disqus.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\divi.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\django.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\dribbble.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\duolingo.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\ebay.svg", "XML", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 25
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\equacoin.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\evernote.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\facebook.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\figma.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\flood-io.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\forest.svg", "XML", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\foursquare.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\gamer-coin.svg", "XML", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 1, 21
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\gamer-diamond.svg", "XML", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 1, 18
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\gamer-trophy.svg", "XML", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 1, 32
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\general-electric.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\gitlab.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\go.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\gomix.svg", "XML", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\google-analytics-2.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\google-analytics.svg", "XML", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 25
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\google-calendar.svg", "XML", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\google-play-store.svg", "XML", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 28
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\google-webdev.svg", "XML", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\google.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\grab.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\gulp.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\hex-lab.svg", "XML", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 28
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\hot-air-balloon.svg", "XML", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 1, 18
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\hp-hewlett-packard.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\hsbc.svg", "XML", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 23
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\html.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\icon.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\ideal.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\inferno.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\infography.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\instagram-03.svg", "XML", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 20
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\instagram-2.svg", "XML", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 28
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\instagram.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\invision.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\jira.svg", "XML", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 1, 21
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\kickstarter.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\laravel.svg", "XML", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\linkedin-2.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\linkedin.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\logo.svg", "XML", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\lykke-lkk.svg", "XML", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\mailchimp-1.svg", "XML", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 19
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\mailchimp-2.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\microsoft-5.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\monday.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\monetha.svg", "XML", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 1, 30
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\myriadcoin.svg", "XML", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 28
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\netcore-2.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\netcore.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\nodejs.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\npm.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\office.svg", "XML", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 1, 42
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\online-game.svg", "XML", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 1, 44
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\openid.svg", "XML", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\paccion.svg", "XML", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\paper.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\patientory.svg", "XML", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\paypal.svg", "XML", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 23
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\perrier.svg", "XML", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 1, 54
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\pillar.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\pinterest-circle.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\plastic-scm.svg", "XML", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\plurk.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\prefect.svg", "XML", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 1, 26
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\principle-app.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\proyecto-casa.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\ugajansassets\assets\media\brand-logos\quickbooks.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
